date,watts
06/20/2017 09:15,"1528.6666"
06/20/2017 09:30,"1486.5"
06/20/2017 09:45,"1707.3334"
06/20/2017 10:00,"1949.8334"
06/20/2017 10:15,"2419.1667"
06/20/2017 10:30,"2599.6667"
06/20/2017 10:45,"2781.5"
06/20/2017 11:00,"2923.8333"
06/20/2017 11:15,"3050"
06/20/2017 11:30,"3168.3333"
06/20/2017 11:45,"3264.3333"
06/20/2017 12:00,"3326"
06/20/2017 12:15,"3380.1667"
06/20/2017 12:30,"3407.8333"
06/20/2017 12:45,"3454"
06/20/2017 13:00,"3475.6667"
06/20/2017 13:15,"3505.6667"
06/20/2017 13:30,"3510.8333"
06/20/2017 13:45,"3516.5"
06/20/2017 14:00,"3568.6667"
06/20/2017 14:15,"3641"
06/20/2017 14:30,"3520.3333"
06/20/2017 14:45,"3545.8333"
06/20/2017 15:00,"3503.3333"
06/20/2017 15:15,"3581.3333"
06/20/2017 15:30,"3406"
06/20/2017 15:45,"3474.3333"
06/20/2017 16:00,"3266.8333"
06/20/2017 16:15,"3041.8333"
06/20/2017 16:30,"2829"
06/20/2017 16:45,"2579.1667"
06/20/2017 17:00,"2257.3333"
06/20/2017 17:15,"1955.5"
06/20/2017 17:30,"1660.3334"
06/20/2017 17:45,"1298.6666"
06/20/2017 18:00,"1028.1666"
06/20/2017 18:15,"830.8333"
06/20/2017 18:30,"612.3333"
06/20/2017 18:45,"389"
06/20/2017 19:00,"231"
06/20/2017 19:15,"133.1667"
06/20/2017 19:30,"98.1667"
06/20/2017 19:45,"47"
06/20/2017 20:00,"12"
06/20/2017 20:15,"0"
06/21/2017 06:00,"0"
06/21/2017 06:15,"21"
06/21/2017 06:30,"66.5"
06/21/2017 06:45,"108.8333"
06/21/2017 07:00,"161.3333"
06/21/2017 07:15,"246.5"
06/21/2017 07:30,"329"
06/21/2017 07:45,"412.6667"
06/21/2017 08:00,"474.6667"
06/21/2017 08:15,"539.6667"
06/21/2017 08:30,"645.8333"
06/21/2017 08:45,"786"
06/21/2017 09:00,"1065.6666"
06/21/2017 09:15,"1269.5"
06/21/2017 09:30,"1617.5"
06/21/2017 09:45,"1790.6666"
06/21/2017 10:00,"1989.3334"
06/21/2017 10:15,"2248"
06/21/2017 10:30,"2491.8333"
06/21/2017 10:45,"2700.5"
06/21/2017 11:00,"2831.5"
06/21/2017 11:15,"2967.6667"
06/21/2017 11:30,"3081.5"
06/21/2017 11:45,"3192.3333"
06/21/2017 12:00,"3250.6667"
06/21/2017 12:15,"3304"
06/21/2017 12:30,"3406.6667"
06/21/2017 12:45,"2455.1667"
06/21/2017 13:00,"3852.6667"
06/21/2017 13:15,"2293"
06/21/2017 13:30,"3019.5"
06/21/2017 13:45,"3583.6667"
06/21/2017 14:00,"3531.1667"
06/21/2017 14:15,"3576.1667"
06/21/2017 14:30,"3625.5"
06/21/2017 14:45,"1953.3334"
06/21/2017 15:00,"2345.8333"
06/21/2017 15:15,"1819.8334"
06/21/2017 15:30,"1620"
06/21/2017 15:45,"1717.8334"
06/21/2017 16:00,"2632.8333"
06/21/2017 16:15,"1774"
06/21/2017 16:30,"2484.6667"
06/21/2017 16:45,"1085.3334"
06/21/2017 17:00,"1442.5"
06/21/2017 17:15,"1931.6666"
06/21/2017 17:30,"1717.5"
06/21/2017 17:45,"959.5"
06/21/2017 18:00,"785.8333"
06/21/2017 18:15,"827.6667"
06/21/2017 18:30,"618.1667"
06/21/2017 18:45,"438"
06/21/2017 19:00,"301.3333"
06/21/2017 19:15,"248.8333"
06/21/2017 19:30,"197.8333"
06/21/2017 19:45,"128.3333"
06/21/2017 20:00,"61.3333"
06/21/2017 20:15,"10.6667"
06/21/2017 20:30,"0"
06/22/2017 05:45,"0"
06/22/2017 06:00,"26.5"
06/22/2017 06:15,"64"
06/22/2017 06:30,"124.6667"
06/22/2017 06:45,"259.3333"
06/22/2017 07:00,"166.6667"
06/22/2017 07:15,"113.8333"
06/22/2017 07:30,"193.1667"
06/22/2017 07:45,"681.6667"
06/22/2017 08:00,"256.3333"
06/22/2017 08:15,"642.1667"
06/22/2017 08:30,"354.5"
06/22/2017 08:45,"890.1667"
06/22/2017 09:00,"1174.8334"
06/22/2017 09:15,"1434.8334"
06/22/2017 09:30,"1703.3334"
06/22/2017 09:45,"1915"
06/22/2017 10:00,"2192.8333"
06/22/2017 10:15,"2364.6667"
06/22/2017 10:30,"2275.8333"
06/22/2017 10:45,"2257.1667"
06/22/2017 11:00,"2631.1667"
06/22/2017 11:15,"2892.1667"
06/22/2017 11:30,"3001.1667"
06/22/2017 11:45,"3092.8333"
06/22/2017 12:00,"3198"
06/22/2017 12:15,"2437.1667"
06/22/2017 12:30,"1689.1666"
06/22/2017 12:45,"733.5"
06/22/2017 13:00,"756.8333"
06/22/2017 13:15,"2808.1667"
06/22/2017 13:30,"3617.8333"
06/22/2017 13:45,"3481"
06/22/2017 14:00,"3429.8333"
06/22/2017 14:15,"3357.1667"
06/22/2017 14:30,"3400.3333"
06/22/2017 14:45,"3393"
06/22/2017 15:00,"3382.8333"
06/22/2017 15:15,"3320.8333"
06/22/2017 15:30,"3269.8333"
06/22/2017 15:45,"3190"
06/22/2017 16:00,"3053.6667"
06/22/2017 16:15,"2909"
06/22/2017 16:30,"2666.3333"
06/22/2017 16:45,"2342.3333"
06/22/2017 17:00,"2059.1667"
06/22/2017 17:15,"1785.6666"
06/22/2017 17:30,"1529"
06/22/2017 17:45,"1230.1666"
06/22/2017 18:00,"998.3333"
06/22/2017 18:15,"795.3333"
06/22/2017 18:30,"533"
06/22/2017 18:45,"402"
06/22/2017 19:00,"304.1667"
06/22/2017 19:15,"216.3333"
06/22/2017 19:30,"112.3333"
06/22/2017 19:45,"49.6667"
06/22/2017 20:00,"20.1667"
06/22/2017 20:15,"0"
06/22/2017 20:30,"0"
06/23/2017 06:00,"0"
06/23/2017 06:15,"10"
06/23/2017 06:30,"38.5"
06/23/2017 06:45,"52.5"
06/23/2017 07:00,"75"
06/23/2017 07:15,"118.6667"
06/23/2017 07:30,"213.1667"
06/23/2017 07:45,"336.6667"
06/23/2017 08:00,"397.5"
06/23/2017 08:15,"470.1667"
06/23/2017 08:30,"611.1667"
06/23/2017 08:45,"848.1667"
06/23/2017 09:00,"1142"
06/23/2017 09:15,"1469.3334"
06/23/2017 09:30,"1798.3334"
06/23/2017 09:45,"1915.8334"
06/23/2017 10:00,"2138"
06/23/2017 10:15,"2377.5"
06/23/2017 10:30,"2584.8333"
06/23/2017 10:45,"2822"
06/23/2017 11:00,"2972.8333"
06/23/2017 11:15,"3088.8333"
06/23/2017 11:30,"3202.6667"
06/23/2017 11:45,"3332.6667"
06/23/2017 12:00,"3475.6667"
06/23/2017 12:15,"3564.1667"
06/23/2017 12:30,"3626.3333"
06/23/2017 12:45,"3679.5"
06/23/2017 13:00,"3697.5"
06/23/2017 13:15,"3714.3333"
06/23/2017 13:30,"3735"
06/23/2017 13:45,"3686.6667"
06/23/2017 14:00,"3658.6667"
06/23/2017 14:15,"3630.1667"
06/23/2017 14:30,"3635.1667"
06/23/2017 14:45,"3597.1667"
06/23/2017 15:00,"3527.6667"
06/23/2017 15:15,"3465.8333"
06/23/2017 15:30,"3331.6667"
06/23/2017 15:45,"3204.8333"
06/23/2017 16:00,"3105.1667"
06/23/2017 16:15,"2972.6667"
06/23/2017 16:30,"2645.3333"
06/23/2017 16:45,"2470.3333"
06/23/2017 17:00,"2211.5"
06/23/2017 17:15,"1959.6666"
06/23/2017 17:30,"1678.5"
06/23/2017 17:45,"1314.8334"
06/23/2017 18:00,"1071.6666"
06/23/2017 18:15,"849.3333"
06/23/2017 18:30,"637.5"
06/23/2017 18:45,"399.3333"
06/23/2017 19:00,"243.3333"
06/23/2017 19:15,"130.6667"
06/23/2017 19:30,"98.1667"
06/23/2017 19:45,"39.5"
06/23/2017 20:00,"5"
06/23/2017 20:15,"0"
06/23/2017 20:30,"0"
06/24/2017 05:45,"0"
06/24/2017 06:00,"14"
06/24/2017 06:15,"54.1667"
06/24/2017 06:30,"99.1667"
06/24/2017 06:45,"152.6667"
06/24/2017 07:00,"201.5"
06/24/2017 07:15,"228.6667"
06/24/2017 07:30,"362"
06/24/2017 07:45,"421.3333"
06/24/2017 08:00,"483.3333"
06/24/2017 08:15,"577.5"
06/24/2017 08:30,"707.8333"
06/24/2017 08:45,"916"
06/24/2017 09:00,"1179.5"
06/24/2017 09:15,"1523"
06/24/2017 09:30,"1813.6666"
06/24/2017 09:45,"1940.3334"
06/24/2017 10:00,"2160"
06/24/2017 10:15,"2404.8333"
06/24/2017 10:30,"2629.3333"
06/24/2017 10:45,"2830.5"
06/24/2017 11:00,"2985.1667"
06/24/2017 11:15,"3104.5"
06/24/2017 11:30,"3217.5"
06/24/2017 11:45,"3330.6667"
06/24/2017 12:00,"3390.3333"
06/24/2017 12:15,"3470.1667"
06/24/2017 12:30,"3521.1667"
06/24/2017 12:45,"3586.6667"
06/24/2017 13:00,"3615.5"
06/24/2017 13:15,"3614.5"
06/24/2017 13:30,"3650"
06/24/2017 13:45,"3617.3333"
06/24/2017 14:00,"3619.8333"
06/24/2017 14:15,"3606.5"
06/24/2017 14:30,"3577.6667"
06/24/2017 14:45,"3548.3333"
06/24/2017 15:00,"3469.3333"
06/24/2017 15:15,"3406"
06/24/2017 15:30,"3348"
06/24/2017 15:45,"3234"
06/24/2017 16:00,"3099.6667"
06/24/2017 16:15,"2922.8333"
06/24/2017 16:30,"2679.1667"
06/24/2017 16:45,"2398.5"
06/24/2017 17:00,"2228.6667"
06/24/2017 17:15,"1962.3334"
06/24/2017 17:30,"1619.8334"
06/24/2017 17:45,"1268.5"
06/24/2017 18:00,"1050.5"
06/24/2017 18:15,"853.8333"
06/24/2017 18:30,"583.1667"
06/24/2017 18:45,"373"
06/24/2017 19:00,"214.1667"
06/24/2017 19:15,"126.5"
06/24/2017 19:30,"94.1667"
06/24/2017 19:45,"29.1667"
06/24/2017 20:00,"3.8333"
06/24/2017 20:15,"0"
06/24/2017 20:30,"0"
06/25/2017 05:45,"0"
06/25/2017 06:00,"25.8333"
06/25/2017 06:15,"74.6667"
06/25/2017 06:30,"95"
06/25/2017 06:45,"106.6667"
06/25/2017 07:00,"132.1667"
06/25/2017 07:15,"181.3333"
06/25/2017 07:30,"247.6667"
06/25/2017 07:45,"369.8333"
06/25/2017 08:00,"442.3333"
06/25/2017 08:15,"512.1667"
06/25/2017 08:30,"632"
06/25/2017 08:45,"973.8333"
06/25/2017 09:00,"1081.8334"
06/25/2017 09:15,"1233.3334"
06/25/2017 09:30,"1616.6666"
06/25/2017 09:45,"1828.8334"
06/25/2017 10:00,"2076.1667"
06/25/2017 10:15,"2303.6667"
06/25/2017 10:30,"2504.5"
06/25/2017 10:45,"2757.1667"
06/25/2017 11:00,"2914.6667"
06/25/2017 11:15,"3062.3333"
06/25/2017 11:30,"3166.1667"
06/25/2017 11:45,"3282.3333"
06/25/2017 12:00,"3337.6667"
06/25/2017 12:15,"3379.8333"
06/25/2017 12:30,"3413.5"
06/25/2017 12:45,"3455.6667"
06/25/2017 13:00,"3517"
06/25/2017 13:15,"3549.3333"
06/25/2017 13:30,"3555.6667"
06/25/2017 13:45,"3513.1667"
06/25/2017 14:00,"3521.3333"
06/25/2017 14:15,"3540"
06/25/2017 14:30,"3578.1667"
06/25/2017 14:45,"3485.5"
06/25/2017 15:00,"3445"
06/25/2017 15:15,"3354.3333"
06/25/2017 15:30,"3279.1667"
06/25/2017 15:45,"3186.6667"
06/25/2017 16:00,"3066.1667"
06/25/2017 16:15,"2908.6667"
06/25/2017 16:30,"2645.1667"
06/25/2017 16:45,"2375"
06/25/2017 17:00,"2208.5"
06/25/2017 17:15,"1923.3334"
06/25/2017 17:30,"1636"
06/25/2017 17:45,"1129.1666"
06/25/2017 18:00,"908"
06/25/2017 18:15,"870.1667"
06/25/2017 18:30,"613"
06/25/2017 18:45,"401.6667"
06/25/2017 19:00,"254.8333"
06/25/2017 19:15,"153"
06/25/2017 19:30,"112.5"
06/25/2017 19:45,"74"
06/25/2017 20:00,"29.3333"
06/25/2017 20:15,"16.3333"
06/25/2017 20:30,"0"
06/26/2017 05:45,"0"
06/26/2017 06:00,"12.3333"
06/26/2017 06:15,"77.3333"
06/26/2017 06:30,"105.5"
06/26/2017 06:45,"85.8333"
06/26/2017 07:00,"97"
06/26/2017 07:15,"148.3333"
06/26/2017 07:30,"242.3333"
06/26/2017 07:45,"334.1667"
06/26/2017 08:00,"418.8333"
06/26/2017 08:15,"504.3333"
06/26/2017 08:30,"646.5"
06/26/2017 08:45,"889.5"
06/26/2017 09:00,"1168.1666"
06/26/2017 09:15,"1484.3334"
06/26/2017 09:30,"1759.8334"
06/26/2017 09:45,"1900.3334"
06/26/2017 10:00,"2138.8333"
06/26/2017 10:15,"2355.3333"
06/26/2017 10:30,"2585.1667"
06/26/2017 10:45,"2786.1667"
06/26/2017 11:00,"2938.1667"
06/26/2017 11:15,"3048"
06/26/2017 11:30,"3162.1667"
06/26/2017 11:45,"3279"
06/26/2017 12:00,"3356.5"
06/26/2017 12:15,"3454.5"
06/26/2017 12:30,"3320.1667"
06/26/2017 12:45,"3590"
06/26/2017 13:00,"3576"
06/26/2017 13:15,"3779.3333"
06/26/2017 13:30,"1305.1666"
06/26/2017 13:45,"1121.5"
06/26/2017 14:00,"416.6667"
06/26/2017 14:15,"287.1667"
06/26/2017 14:30,"144.8333"
06/26/2017 14:45,"316.6667"
06/26/2017 15:00,"1086.5"
06/26/2017 15:15,"754.6667"
06/26/2017 15:30,"3166.3333"
06/26/2017 15:45,"2876.1667"
06/26/2017 16:00,"3331.5"
06/26/2017 16:15,"1840.5"
06/26/2017 16:30,"880.6667"
06/26/2017 16:45,"2649.6667"
06/26/2017 17:00,"1373.5"
06/26/2017 17:15,"1995.3334"
06/26/2017 17:30,"968.3333"
06/26/2017 17:45,"1445"
06/26/2017 18:00,"411.5"
06/26/2017 18:15,"805.8333"
06/26/2017 18:30,"437.1667"
06/26/2017 18:45,"132.3333"
06/26/2017 19:00,"265.1667"
06/26/2017 19:15,"160.3333"
06/26/2017 19:30,"101.1667"
06/26/2017 19:45,"44.8333"
06/26/2017 20:00,"20"
06/26/2017 20:15,"0"
06/26/2017 20:30,"0"
06/27/2017 06:00,"0"
06/27/2017 06:15,"13.5"
06/27/2017 06:30,"35"
06/27/2017 06:45,"56.8333"
06/27/2017 07:00,"87.8333"
06/27/2017 07:15,"139"
06/27/2017 07:30,"218.1667"
06/27/2017 07:45,"337.6667"
06/27/2017 08:00,"409.3333"
06/27/2017 08:15,"490"
06/27/2017 08:30,"626.3333"
06/27/2017 08:45,"855.6667"
06/27/2017 09:00,"1135.5"
06/27/2017 09:15,"1464.1666"
06/27/2017 09:30,"1827.8334"
06/27/2017 09:45,"1664.5"
06/27/2017 10:00,"2081"
06/27/2017 10:15,"2287.5"
06/27/2017 10:30,"2531.1667"
06/27/2017 10:45,"2766.1667"
06/27/2017 11:00,"2898.6667"
06/27/2017 11:15,"3036"
06/27/2017 11:30,"3142.5"
06/27/2017 11:45,"3246.1667"
06/27/2017 12:00,"3337.8333"
06/27/2017 12:15,"3449"
06/27/2017 12:30,"3521.3333"
06/27/2017 12:45,"3604.5"
06/27/2017 13:00,"3663.5"
06/27/2017 13:15,"3693.1667"
06/27/2017 13:30,"3739.5"
06/27/2017 13:45,"3749.3333"
06/27/2017 14:00,"3692"
06/27/2017 14:15,"3693.6667"
06/27/2017 14:30,"3620"
06/27/2017 14:45,"3691.5"
06/27/2017 15:00,"3469.6667"
06/27/2017 15:15,"3446.8333"
06/27/2017 15:30,"3262"
06/27/2017 15:45,"3242.3333"
06/27/2017 16:00,"3088.5"
06/27/2017 16:15,"1674.6666"
06/27/2017 16:30,"2841.6667"
06/27/2017 16:45,"1817.5"
06/27/2017 17:00,"1751.1666"
06/27/2017 17:15,"2046"
06/27/2017 17:30,"1754"
06/27/2017 17:45,"1096.3334"
06/27/2017 18:00,"907.6667"
06/27/2017 18:15,"846"
06/27/2017 18:30,"609.8333"
06/27/2017 18:45,"391.1667"
06/27/2017 19:00,"254.3333"
06/27/2017 19:15,"146.8333"
06/27/2017 19:30,"109.1667"
06/27/2017 19:45,"53.1667"
06/27/2017 20:00,"15.3333"
06/27/2017 20:15,"0"
06/27/2017 20:30,"0"
06/28/2017 06:00,"0"
06/28/2017 06:15,"25.8333"
06/28/2017 06:30,"39.1667"
06/28/2017 06:45,"61.3333"
06/28/2017 07:00,"91.1667"
06/28/2017 07:15,"144.5"
06/28/2017 07:30,"227.1667"
06/28/2017 07:45,"345.5"
06/28/2017 08:00,"425.5"
06/28/2017 08:15,"517"
06/28/2017 08:30,"644.5"
06/28/2017 08:45,"877.1667"
06/28/2017 09:00,"1161.8334"
06/28/2017 09:15,"1441.3334"
06/28/2017 09:30,"1700"
06/28/2017 09:45,"1819.8334"
06/28/2017 10:00,"2115.5"
06/28/2017 10:15,"2350.8333"
06/28/2017 10:30,"2539"
06/28/2017 10:45,"2809.5"
06/28/2017 11:00,"2932.5"
06/28/2017 11:15,"3039.5"
06/28/2017 11:30,"3126"
06/28/2017 11:45,"3173.5"
06/28/2017 12:00,"3307.1667"
06/28/2017 12:15,"3445.8333"
06/28/2017 12:30,"3512.3333"
06/28/2017 12:45,"3598"
06/28/2017 13:00,"3599.8333"
06/28/2017 13:15,"3670"
06/28/2017 13:30,"3615.8333"
06/28/2017 13:45,"3619.5"
06/28/2017 14:00,"3666"
06/28/2017 14:15,"3612.1667"
06/28/2017 14:30,"3557"
06/28/2017 14:45,"3547.3333"
06/28/2017 15:00,"3465.3333"
06/28/2017 15:15,"3409.8333"
06/28/2017 15:30,"3345.5"
06/28/2017 15:45,"3228.1667"
06/28/2017 16:00,"3118.6667"
06/28/2017 16:15,"2980"
06/28/2017 16:30,"2870.3333"
06/28/2017 16:45,"2724.6667"
06/28/2017 17:00,"2487.8333"
06/28/2017 17:15,"1729.5"
06/28/2017 17:30,"1190.3334"
06/28/2017 17:45,"738.8333"
06/28/2017 18:00,"868.3333"
06/28/2017 18:15,"711.6667"
06/28/2017 18:30,"284.5"
06/28/2017 18:45,"262"
06/28/2017 19:00,"132"
06/28/2017 19:15,"144.6667"
06/28/2017 19:30,"110.3333"
06/28/2017 19:45,"62.8333"
06/28/2017 20:00,"25"
06/28/2017 20:15,"0"
06/29/2017 05:45,"0"
06/29/2017 06:00,"5.3333"
06/29/2017 06:15,"47"
06/29/2017 06:30,"78.8333"
06/29/2017 06:45,"106.5"
06/29/2017 07:00,"168.5"
06/29/2017 07:15,"226.8333"
06/29/2017 07:30,"295"
06/29/2017 07:45,"366.6667"
06/29/2017 08:00,"406.5"
06/29/2017 08:15,"501"
06/29/2017 08:30,"650.6667"
06/29/2017 08:45,"922.1667"
06/29/2017 09:00,"1183.1666"
06/29/2017 09:15,"1452.6666"
06/29/2017 09:30,"1743.6666"
06/29/2017 09:45,"1902.5"
06/29/2017 10:00,"1997.3334"
06/29/2017 10:15,"2180.1667"
06/29/2017 10:30,"2322.5"
06/29/2017 10:45,"2660"
06/29/2017 11:00,"2778"
06/29/2017 11:15,"2852.3333"
06/29/2017 11:30,"2955.1667"
06/29/2017 11:45,"3207.8333"
06/29/2017 12:00,"3208.8333"
06/29/2017 12:15,"3352.8333"
06/29/2017 12:30,"3298.8333"
06/29/2017 12:45,"3508"
06/29/2017 13:00,"3641.3333"
06/29/2017 13:15,"3689.8333"
06/29/2017 13:30,"3685.6667"
06/29/2017 13:45,"3518.3333"
06/29/2017 14:00,"3473.3333"
06/29/2017 14:15,"3386.3333"
06/29/2017 14:30,"3488"
06/29/2017 14:45,"3559.1667"
06/29/2017 15:00,"3478"
06/29/2017 15:15,"3179.3333"
06/29/2017 15:30,"3194.6667"
06/29/2017 15:45,"3175.1667"
06/29/2017 16:00,"3122.3333"
06/29/2017 16:15,"2893.3333"
06/29/2017 16:30,"2758.3333"
06/29/2017 16:45,"2633.3333"
06/29/2017 17:00,"2425.1667"
06/29/2017 17:15,"1990.5"
06/29/2017 17:30,"1749.6666"
06/29/2017 17:45,"1349.1666"
06/29/2017 18:00,"1080.6666"
06/29/2017 18:15,"990.6667"
06/29/2017 18:30,"665.3333"
06/29/2017 18:45,"386.3333"
06/29/2017 19:00,"212"
06/29/2017 19:15,"140.5"
06/29/2017 19:30,"89.8333"
06/29/2017 19:45,"51"
06/29/2017 20:00,"14.1667"
06/29/2017 20:15,"0"
06/29/2017 20:30,"0"
06/30/2017 06:00,"3.5"
06/30/2017 06:15,"30"
06/30/2017 06:30,"53"
06/30/2017 06:45,"77"
06/30/2017 07:00,"103.6667"
06/30/2017 07:15,"147.8333"
06/30/2017 07:30,"211.8333"
06/30/2017 07:45,"329"
06/30/2017 08:00,"404.3333"
06/30/2017 08:15,"484.5"
06/30/2017 08:30,"605.8333"
06/30/2017 08:45,"823.3333"
06/30/2017 09:00,"1121"
06/30/2017 09:15,"1408.6666"
06/30/2017 09:30,"1702.1666"
06/30/2017 09:45,"1843.6666"
06/30/2017 10:00,"2065.1667"
06/30/2017 10:15,"2315.3333"
06/30/2017 10:30,"2515.1667"
06/30/2017 10:45,"2737"
06/30/2017 11:00,"2897.1667"
06/30/2017 11:15,"3097"
06/30/2017 11:30,"3199"
06/30/2017 11:45,"3294.5"
06/30/2017 12:00,"3448.5"
06/30/2017 12:15,"3493.5"
06/30/2017 12:30,"3595.5"
06/30/2017 12:45,"3672.1667"
06/30/2017 13:00,"3711.6667"
06/30/2017 13:15,"3718.8333"
06/30/2017 13:30,"3756"
06/30/2017 13:45,"3748.1667"
06/30/2017 14:00,"3727"
06/30/2017 14:15,"3678"
06/30/2017 14:30,"3605.5"
06/30/2017 14:45,"3590.6667"
06/30/2017 15:00,"3527.3333"
06/30/2017 15:15,"3450.3333"
06/30/2017 15:30,"3377.5"
06/30/2017 15:45,"3242.1667"
06/30/2017 16:00,"3119.8333"
06/30/2017 16:15,"2949.5"
06/30/2017 16:30,"2788.1667"
06/30/2017 16:45,"2626.6667"
06/30/2017 17:00,"2354.3333"
06/30/2017 17:15,"2130.3333"
06/30/2017 17:30,"1811.8334"
06/30/2017 17:45,"1484.8334"
06/30/2017 18:00,"1236"
06/30/2017 18:15,"974.3333"
06/30/2017 18:30,"715"
06/30/2017 18:45,"441"
06/30/2017 19:00,"252.8333"
06/30/2017 19:15,"149.6667"
06/30/2017 19:30,"112.1667"
06/30/2017 19:45,"57.1667"
06/30/2017 20:00,"19.3333"
06/30/2017 20:15,"1.5"
06/30/2017 20:30,"0"
